"task_key","experiment","condition","state","replicate","data_seed","method","method_label","bandwidth_multiplier","ARI","affinity_sigma","objective","iterations","ifault","distance_seconds","clustering_seconds","error"
"Simulation_3__npg120_profile0-35__aligned__rep003","Simulation_3","npg120_profile0.35","aligned",3,26400300,"Euclidean_onehot_SC","Euclidean one-hot",1,0.448254424153091,13.0328775324933,65.335109214409,3,0,1.51100000000002,0.0840000000000032,NA
"Simulation_3__npg120_profile0-35__aligned__rep003","Simulation_3","npg120_profile0.35","aligned",3,26400300,"Ahmad_Dey_SC","Ahmad--Dey distance",1,0.396408546191309,0.476145128223732,70.1910905333956,3,0,0.113,0.0799999999999841,NA
"Simulation_3__npg120_profile0-35__decoupled__rep003","Simulation_3","npg120_profile0.35","decoupled",3,26400300,"Gated_active_average_SC","Gated active average",1,0.379592871591467,15.607018838885,67.6759091846289,3,0,0.00499999999999545,0.0790000000000077,NA
"Simulation_3__npg120_profile0-35__decoupled__rep003","Simulation_3","npg120_profile0.35","decoupled",3,26400300,"Package_no_interaction_SC","Package no interaction",1,0.379592871591467,15.607018838885,67.6759091846289,3,0,0.00899999999995771,0.0860000000000127,NA
"Simulation_3__npg120_profile0-35__decoupled__rep003","Simulation_3","npg120_profile0.35","decoupled",3,26400300,"Gower_SC","Gower",1,-0.00209202850657881,0.49152910248874,69.9932869756381,2,0,0.138000000000034,0.0779999999999745,NA
"Simulation_3__npg120_profile0-35__decoupled__rep003","Simulation_3","npg120_profile0.35","decoupled",3,26400300,"Modified_Gower_SC","Modified Gower",1,-0.00180681165863486,0.442988000563615,68.4651506694023,3,0,1.83099999999996,0.122000000000014,NA
"Simulation_3__npg120_profile0-35__decoupled__rep003","Simulation_3","npg120_profile0.35","decoupled",3,26400300,"Euclidean_onehot_SC","Euclidean one-hot",1,-0.00203758110236711,13.0223433322458,65.2311707035637,2,0,1.46600000000001,0.0649999999999977,NA
"Simulation_3__npg120_profile0-35__decoupled__rep003","Simulation_3","npg120_profile0.35","decoupled",3,26400300,"Ahmad_Dey_SC","Ahmad--Dey distance",1,0.000731265976994654,0.434442236565255,68.42408359105,2,0,0.110000000000014,0.0670000000000073,NA
"Simulation_3__npg120_profile0-35__aligned__rep004","Simulation_3","npg120_profile0.35","aligned",4,26400400,"Gated_active_average_SC","Gated active average",1,0.497697486770185,17.4081702127474,62.6730426807056,2,0,0.00499999999999545,0.102000000000089,NA
"Simulation_3__npg120_profile0-35__aligned__rep004","Simulation_3","npg120_profile0.35","aligned",4,26400400,"Package_no_interaction_SC","Package no interaction",1,0.223577300854528,15.6393894113087,76.5217753734036,2,0,0.0109999999999673,0.0989999999999327,NA
"Simulation_3__npg120_profile0-35__aligned__rep004","Simulation_3","npg120_profile0.35","aligned",4,26400400,"Gower_SC","Gower",1,0.360043301479338,0.493324160551235,71.9469322875237,2,0,0.149000000000001,0.156999999999925,NA
"Simulation_3__npg120_profile0-35__aligned__rep004","Simulation_3","npg120_profile0.35","aligned",4,26400400,"Modified_Gower_SC","Modified Gower",1,0.366351542252887,0.45100698186946,73.5033743435045,3,0,3.14200000000005,0.0720000000000027,NA
"Simulation_3__npg120_profile0-35__aligned__rep004","Simulation_3","npg120_profile0.35","aligned",4,26400400,"Euclidean_onehot_SC","Euclidean one-hot",1,0.458648029501006,13.034080432989,66.4460183880728,2,0,2.822,0.0679999999999836,NA
"Simulation_3__npg120_profile0-35__aligned__rep004","Simulation_3","npg120_profile0.35","aligned",4,26400400,"Ahmad_Dey_SC","Ahmad--Dey distance",1,0.401519505048633,0.472526272804514,68.4629646403816,2,0,0.172999999999888,0.0710000000000264,NA
"Simulation_3__npg120_profile0-35__decoupled__rep004","Simulation_3","npg120_profile0.35","decoupled",4,26400400,"Gated_active_average_SC","Gated active average",1,0.184444791564517,15.6205268247182,75.9599529092613,3,0,0.00699999999994816,0.0810000000000173,NA
"Simulation_3__npg120_profile0-35__decoupled__rep004","Simulation_3","npg120_profile0.35","decoupled",4,26400400,"Package_no_interaction_SC","Package no interaction",1,0.184444791564517,15.6205268247182,75.9599529092613,3,0,0.00300000000004275,0.0870000000001028,NA
"Simulation_3__npg120_profile0-35__decoupled__rep004","Simulation_3","npg120_profile0.35","decoupled",4,26400400,"Gower_SC","Gower",1,-0.00222565782454015,0.49247444563319,74.3150560106539,3,0,0.44399999999996,0.120000000000005,NA
"Simulation_3__npg120_profile0-35__decoupled__rep004","Simulation_3","npg120_profile0.35","decoupled",4,26400400,"Modified_Gower_SC","Modified Gower",1,0.000140620628366364,0.448024861546011,75.1293078252313,3,0,1.41700000000003,0.143000000000029,NA
"Simulation_3__npg120_profile0-35__decoupled__rep004","Simulation_3","npg120_profile0.35","decoupled",4,26400400,"Euclidean_onehot_SC","Euclidean one-hot",1,-0.000847792440850492,13.0198935108053,70.728892500856,3,0,1.33600000000001,0.0739999999999554,NA
"Simulation_3__npg120_profile0-35__decoupled__rep004","Simulation_3","npg120_profile0.35","decoupled",4,26400400,"Ahmad_Dey_SC","Ahmad--Dey distance",1,0.000609630432906535,0.417493227560856,70.0470599517806,3,0,0.438999999999965,0.0800000000000409,NA
"Simulation_3__npg120_profile0-35__aligned__rep005","Simulation_3","npg120_profile0.35","aligned",5,26400500,"Gated_active_average_SC","Gated active average",1,0.49119522102971,18.0305747670168,63.9680609796715,3,0,0.00499999999999545,0.0740000000000691,NA
"Simulation_3__npg120_profile0-35__aligned__rep005","Simulation_3","npg120_profile0.35","aligned",5,26400500,"Package_no_interaction_SC","Package no interaction",1,0.378474757769564,16.1612741948649,66.0021833660222,2,0,0.0040000000000191,0.06899999999996,NA
"Simulation_3__npg120_profile0-35__aligned__rep005","Simulation_3","npg120_profile0.35","aligned",5,26400500,"Gower_SC","Gower",1,0.338362854307857,0.49230451281915,67.2534287080822,3,0,0.16700000000003,0.0740000000000691,NA
"Simulation_3__npg120_profile0-35__aligned__rep005","Simulation_3","npg120_profile0.35","aligned",5,26400500,"Modified_Gower_SC","Modified Gower",1,0.309391652804066,0.445587360844453,68.4630909613756,2,0,1.75400000000002,0.114000000000033,NA
"Simulation_3__npg120_profile0-35__aligned__rep005","Simulation_3","npg120_profile0.35","aligned",5,26400500,"Euclidean_onehot_SC","Euclidean one-hot",1,0.424971035454781,13.0365918194303,65.1315663522848,3,0,1.07799999999997,0.0639999999999645,NA
"Simulation_3__npg120_profile0-35__aligned__rep005","Simulation_3","npg120_profile0.35","aligned",5,26400500,"Ahmad_Dey_SC","Ahmad--Dey distance",1,0.290089056505202,0.59830198347634,78.2340618194143,2,0,0.298999999999978,0.0690000000000737,NA
"Simulation_3__npg120_profile0-35__decoupled__rep005","Simulation_3","npg120_profile0.35","decoupled",5,26400500,"Gated_active_average_SC","Gated active average",1,0.318703952925411,16.139904602803,65.8295841566612,2,0,0.00700000000006185,0.0679999999999836,NA
"Simulation_3__npg120_profile0-35__decoupled__rep005","Simulation_3","npg120_profile0.35","decoupled",5,26400500,"Package_no_interaction_SC","Package no interaction",1,0.318703952925411,16.139904602803,65.8295841566612,2,0,0.00299999999992906,0.0609999999999218,NA
"Simulation_3__npg120_profile0-35__decoupled__rep005","Simulation_3","npg120_profile0.35","decoupled",5,26400500,"Gower_SC","Gower",1,-0.00143184608092175,0.492052438009719,67.8832059767238,3,0,0.105000000000018,0.0690000000000737,NA
"Simulation_3__npg120_profile0-35__decoupled__rep005","Simulation_3","npg120_profile0.35","decoupled",5,26400500,"Modified_Gower_SC","Modified Gower",1,-0.000361113080023271,0.443076189581909,68.7084913172887,2,0,1.34900000000005,0.0639999999999645,NA
"Simulation_3__npg120_profile0-35__decoupled__rep005","Simulation_3","npg120_profile0.35","decoupled",5,26400500,"Euclidean_onehot_SC","Euclidean one-hot",1,-0.0033660455937158,13.0256417616083,66.5381734588918,2,0,0.855999999999995,0.0609999999999218,NA
"Simulation_3__npg120_profile0-35__decoupled__rep005","Simulation_3","npg120_profile0.35","decoupled",5,26400500,"Ahmad_Dey_SC","Ahmad--Dey distance",1,-0.00420073492442826,0.547198938025282,78.5763679902226,3,0,0.0779999999999745,0.0660000000000309,NA
